ylogistic,xdpend,ydpend,xlorenz,ylorenz,zlorenz
6.003455811463574987e-01,-2.114500143690085932e-01,-7.428475592269766139e-04,-1.430863348230036358e+00,5.075911049320293023e-01,2.328286198689291453e+01
9.117369045087191370e-01,-2.133146275139291281e-01,-4.567868170870226924e-03,-1.237017902913829737e+00,4.350193949677331196e-01,2.265464512262313335e+01
3.057963415691959952e-01,-2.152017426588181126e-01,-8.567662587029494653e-03,-1.069814173125673396e+00,3.645462042106263900e-01,2.204506446940587594e+01
8.066827683979480579e-01,-2.171092246558903871e-01,-1.274614120748541329e-02,-9.263781353920433892e-01,2.971939978617276212e-01,2.145322263304658605e+01
5.925935823575281258e-01,-2.190349387750153420e-01,-1.710733434032857270e-02,-8.040209220666663104e-01,2.335741437828589562e-01,2.087831204520734474e+01
9.174204283235587454e-01,-2.209767551964514354e-01,-2.165537963805405294e-02,-7.002614154817137226e-01,1.739785411841957286e-01,2.031960947797711370e+01
2.878887068690716977e-01,-2.229325535832814564e-01,-2.639450892907333965e-02,-6.128374198151227414e-01,1.184559443883129587e-01,1.977646718860433239e+01
7.790334374400366135e-01,-2.249002281520529334e-01,-3.132903392745072652e-02,-5.397080833947791589e-01,6.687449864542260869e-02,1.924830286633104848e+01
6.541332950035092519e-01,-2.268776929612180970e-01,-3.646333119977814008e-02,-4.790498251907590044e-01,1.897213679432786099e-02,1.873458970181108185e+01
8.597231240111724571e-01,-2.288628874860229034e-01,-4.180182630821200479e-02,-4.292476289922503296e-01,-2.560351641029601916e-02,1.823484730847563284e+01
4.582772413962419855e-01,-2.308537828876660869e-01,-4.734897653083804114e-02,-3.888832177340548757e-01,-6.726416764203432819e-02,1.774863383324571942e+01
9.433850033750716957e-01,-2.328483889120922246e-01,-5.310925223059970168e-02,-3.567213127248528015e-01,-1.064573685765882738e-01,1.727553934797256474e+01
2.029570073719331180e-01,-2.348447613436908943e-01,-5.908711699580829202e-02,-3.316949183100263432e-01,-1.436492317113949591e-01,1.681518046968481528e+01
6.147087500161363405e-01,-2.368410101654495614e-01,-6.528700627925931865e-02,-3.128903496501632131e-01,-1.793122173984838530e-01,1.636719608376009916e+01
8.999992301449949439e-01,-2.388353087857192358e-01,-7.171330354857907707e-02,-2.995325364249952771e-01,-2.139170160721399205e-01,1.593124401483020058e+01
3.420023403569631415e-01,-2.408259040038605858e-01,-7.837031478266483220e-02,-2.909709843897097525e-01,-2.479276968287410510e-01,1.550699848801876435e+01
8.551396102798275445e-01,-2.428111269712521780e-01,-8.526224100940557604e-02,-2.866666556336128768e-01,-2.817994293396867689e-01,1.509414823600334188e+01
4.707282573991103392e-01,-2.447894050799475918e-01,-9.239314780674072469e-02,-2.861799330042202882e-01,-3.159782086791707578e-01,1.469239512754881538e+01
9.467440273234075665e-01,-2.467592749444690314e-01,-9.976693200325718880e-02,-2.891597605717153296e-01,-3.509021213008262086e-01,1.430145321572299366e+01
1.915951413932774072e-01,-2.487193964674271618e-01,-1.073872852361747177e-01,-2.953339966446263953e-01,-3.870037851710377286e-01,1.392104812619345644e+01
5.885684841135162548e-01,-2.506685675329600738e-01,-1.152576539077492662e-01,-3.045009754972675120e-01,-4.247136785739137332e-01,1.355091672641378864e+01
9.201913697629684474e-01,-2.526057399093917244e-01,-1.233811960201683100e-01,-3.165222458049321563e-01,-4.644641413066571412e-01,1.319080703461466086e+01
2.790690085515372676e-01,-2.545300355551765592e-01,-1.317607328291946767e-01,-3.313164353551046326e-01,-5.066938900532143020e-01,1.284047834333251004e+01
7.645200886668771512e-01,-2.564407640505663166e-01,-1.403986964025056849e-01,-3.488541808249155940e-01,-5.518529379224379472e-01,1.249970154605051853e+01
6.841106662283362727e-01,-2.583374397167850223e-01,-1.492970710874415019e-01,-3.691540565346678182e-01,-6.004078477401560976e-01,1.216825966786329793e+01
8.211923978076409725e-01,-2.602197993293984823e-01,-1.584573305588114212e-01,-3.922794356552166684e-01,-6.528472809188722303e-01,1.184594861244706898e+01
5.579746856441968328e-01,-2.620878193155158908e-01,-1.678803677502784530e-01,-4.183362201815822301e-01,-7.096878297282298576e-01,1.153257814858238461e+01
9.372279561329348585e-01,-2.639417322223768791e-01,-1.775664170818313792e-01,-4.474713811362470151e-01,-7.714801415655239136e-01,1.122797317060166655e+01
2.235605146281022804e-01,-2.657820418678173979e-01,-1.875149694586355498e-01,-4.798722571791746994e-01,-8.388153602479192505e-01,1.093197527898637489e+01
6.596086015238172839e-01,-2.676095364809145116e-01,-1.977246780961548767e-01,-5.157665674860492100e-01,-9.123319221300676407e-01,1.064444474049859579e+01
8.531953584145229863e-01,-2.694252995075737678e-01,-2.081932541689988370e-01,-5.554231029504510531e-01,-9.927227545388418450e-01,1.036526290230834846e+01
4.759615474188592099e-01,-2.712307162168126062e-01,-2.189173506359915755e-01,-5.991530681092901434e-01,-1.080742930978606742e+00,1.009433515223073918e+01
9.478041806305160799e-01,-2.730274759420234787e-01,-2.298924333266665343e-01,-6.473120543962218587e-01,-1.177217841969596890e+00,9.831594538150078222e+00
1.879913800773620747e-01,-2.748175682839779643e-01,-2.411126367758893996e-01,-7.003026331535593396e-01,-1.283051942196037132e+00,9.577006184815187950e+00
5.800723601570892951e-01,-2.766032712431788498e-01,-2.525706024380391379e-01,-7.585775640578070744e-01,-1.399238133567533460e+00,9.330572676402093535e+00
9.256359851277188300e-01,-2.783871305943744212e-01,-2.642572972964752354e-01,-8.226436210087797463e-01,-1.526867839246749847e+00,9.092340609671433427e+00
2.615692310245539831e-01,-2.801719269072647789e-01,-2.761618085803091982e-01,-8.930660428325767342e-01,-1.667141814710887848e+00,8.862408566492295137e+00
7.339729199419544603e-01,-2.819606271499868755e-01,-2.882711114972520972e-01,-9.704736200204078234e-01,-1.821381727072472367e+00,8.640936807456991886e+00
7.419753563885759240e-01,-2.837563201439841643e-01,-3.005698056268535368e-01,-1.055564430725614233e+00,-1.991042511168457985e+00,8.428159051983223904e+00
7.275021222223623241e-01,-2.855621286941963932e-01,-3.130398141091138009e-01,-1.149112238769898653e+00,-2.177725477542229449e+00,8.224396786615351118e+00
7.533225806604209041e-01,-2.873810911674773982e-01,-3.256600393958379303e-01,-1.251973562647131777e+00,-2.383192099582383428e+00,8.030076634305567396e+00
7.061451464846691950e-01,-2.892160120100584764e-01,-3.384059709877235145e-01,-1.365095416340657009e+00,-2.609378339605946007e+00,7.845751425502504262e+00
7.885158786070942671e-01,-2.910692654136174395e-01,-3.512492351979210059e-01,-1.489523708667185975e+00,-2.858409279698253869e+00,7.672125739093298868e+00
6.336826336079904864e-01,-2.929425445240337322e-01,-3.641570815920665560e-01,-1.626412265770292853e+00,-3.132613693485531314e+00,7.510086829543529241e+00
8.820900231922007562e-01,-2.948365411598822816e-01,-3.770917994124422523e-01,-1.777032408541816766e+00,-3.434538017600662574e+00,7.360742027149651534e+00
3.952274138725372365e-01,-2.967505376566711983e-01,-3.900100591234460512e-01,-1.942782969447701458e+00,-3.766958940484757434e+00,7.225463890942023681e+00
9.082862797454208659e-01,-2.986818892824319449e-01,-4.028621804180754773e-01,-2.125200566551407100e+00,-4.132893500588451730e+00,7.105944605732425146e+00
3.165487923322469199e-01,-3.006253697362598065e-01,-4.155913350562867037e-01,-2.325969859955111740e+00,-4.535605149197106556e+00,7.004261339187013213e+00
8.221134867399230162e-01,-3.025723505197722152e-01,-4.281327108003160631e-01,-2.546933388879311089e+00,-4.978603650830588201e+00,6.922954498007792168e+00
5.557230263089478761e-01,-3.045097810213852063e-01,-4.404126857255194483e-01,-2.790100415074438622e+00,-5.465635923601807278e+00,6.865121020228892590e+00
9.382007884880947390e-01,-3.064189411666884966e-01,-4.523481039534403281e-01,-3.057653965927175310e+00,-6.000663910505863008e+00,6.834524973210259979e+00
2.203242620799658047e-01,-3.082739536199461949e-01,-4.638458041114439379e-01,-3.351954960385044036e+00,-6.587824257964766339e+00,6.835727730216285991e+00
6.527696301517604827e-01,-3.100400730857155729e-01,-4.748026337699771116e-01,-3.675541890143016133e+00,-7.231362889561530061e+00,6.874239773647716767e+00
8.613134723925183200e-01,-3.116718427525972945e-01,-4.851062943414586326e-01,-4.031123990084867437e+00,-7.935535427396665398e+00,6.956695571118622468e+00
4.539197837371113931e-01,-3.131113114958949950e-01,-4.946374691795581424e-01,-4.421565133816047322e+00,-8.704461766261927025e+00,7.091051772592359193e+00
9.419311319428285145e-01,-3.142866756526867533e-01,-5.032737671674447633e-01,-4.849854797060634937e+00,-9.541919913270012543e+00,7.286806868360707234e+00
2.078481235549750894e-01,-3.151119050377586550e-01,-5.108959625227855739e-01,-5.319061308681572342e+00,-1.045106050485655480e+01,7.555236989826936700e+00
6.256596681406734195e-01,-3.154880850001384740e-01,-5.173967126404878103e-01,-5.832261228299070233e+00,-1.143401937873374763e+01,7.909637134968978245e+00
8.899966616505480266e-01,-3.153072067444448456e-01,-5.226912717721822199e-01,-6.392437043342537706e+00,-1.249140162894820882e+01,8.365548991641446719e+00
3.720298948254261995e-01,-3.144587895671730471e-01,-5.267287266989034711e-01,-7.002333501903104995e+00,-1.362160753217398224e+01,8.940944784995947359e+00
8.877698782901124464e-01,-3.128389304976604279e-01,-5.295012996880181788e-01,-7.664260904930192631e+00,-1.481997006531868166e+01,9.656320175303280351e+00
3.786111816653112694e-01,-3.103603284211775559e-01,-5.310489323791448557e-01,-8.379831820969041445e+00,-1.607767784599529293e+01,1.053462728806651860e+01
8.940060681765701345e-01,-3.069610550902345802e-01,-5.314572423109735766e-01,-9.149616423471666593e+00,-1.738046992770078703e+01,1.160095114250538728e+01
3.600850293121518608e-01,-3.026099236240775148e-01,-5.308489210429740979e-01,-9.972701773894579347e+00,-1.870711529598224843e+01,1.288180010651623419e+01
8.756104437141906116e-01,-2.973073567487140023e-01,-5.293707498298212411e-01,-1.084614312610334608e+01,-2.002773713198081040e+01,1.440384731664237172e+01
4.138838193767495621e-01,-2.910821209229941808e-01,-5.271795051649520447e-01,-1.176430252669109322e+01,-2.130211794034151040e+01,1.619193374296190413e+01
9.218192130524820449e-01,-2.839853824051916109e-01,-5.244296710776400472e-01,-1.271808406805613423e+01,-2.247823339796818587e+01,1.826614046913142175e+01
2.738604956991820827e-01,-2.760838289222415365e-01,-5.212645906388823080e-01,-1.369409900104733957e+01,-2.349141150219086427e+01,2.063778312338715182e+01
7.556715134594053085e-01,-2.674532286175900220e-01,-5.178113279981488848e-01,-1.467383025116169293e+01,-2.426468665492413379e+01,2.330431059533985660e+01
7.016018933804331059e-01,-2.581731741637419142e-01,-5.141786280190568936e-01,-1.563291589153793737e+01,-2.471107728073650733e+01,2.624334356248199285e+01
7.955553710246129340e-01,-2.483232165834711735e-01,-5.104570373620230805e-01,-1.654073203045779294e+01,-2.473858313130961761e+01,2.940649551686107799e+01
6.180586861023128487e-01,-2.379802605232410051e-01,-5.067203059703322410e-01,-1.736051714054297435e+01,-2.425855264553212720e+01,3.271416702530834897e+01
8.970361572160230335e-01,-2.272169537448186505e-01,-5.030274051312647599e-01,-1.805032069104188963e+01,-2.319756334461432346e+01,3.605309038081862383e+01
3.509767014799070606e-01,-2.161007870563887989e-01,-4.994247274088706168e-01,-1.856504495639913443e+01,-2.151197907189097336e+01,3.927878903657266108e+01
8.656098146931269222e-01,-2.046936631715194910e-01,-4.959482207674508203e-01,-1.885973836794831726e+01,-1.920294702599493419e+01,4.222493231867500185e+01
4.420519609202180900e-01,-1.930517515131638107e-01,-4.926253335466750927e-01,-1.889405923375298002e+01,-1.632813253741515425e+01,4.472041894177429810e+01
9.372396941138706472e-01,-1.812255009848825205e-01,-4.894767227954273658e-01,-1.863746656411919744e+01,-1.300568535305051299e+01,4.661277240198209171e+01
2.235215095865935309e-01,-1.692597266943089984e-01,-4.865177187579937668e-01,-1.807428844301232829e+01,-9.406679266444989196e+00,4.779354002113056765e+01
6.595266484871508128e-01,-1.571937191922380961e-01,-4.837595572341819583e-01,-1.720752752535559438e+01,-5.735070957278315618e+00,4.821907665229331741e+01
8.532947440053365584e-01,-1.450613475030378963e-01,-4.812103973707173576e-01,-1.606028186854786810e+01,-2.198517067389412993e+00,4.791993779154899613e+01
4.756947306611740700e-01,-1.328911427462228789e-01,-4.788761420862314711e-01,-1.467410538843202161e+01,1.022666260646639014e+00,4.699500108859925973e+01
9.477551647529950385e-01,-1.207063594989614547e-01,-4.767610753062423989e-01,-1.310442822352415604e+01,3.799786076315038397e+00,4.559157728470709259e+01
1.881581872606694072e-01,-1.085250188835825413e-01,-4.748683265139527765e-01,-1.141400679354023673e+01,6.067063834212108375e+00,4.387770967950578438e+01
5.804677985443033039e-01,-9.635994185958231262e-02,-4.732001700874561845e-01,-9.665899730765001863e+00,7.818676057347373920e+00,4.201499608414797393e+01
9.253947469102469237e-01,-8.421878426375294102e-02,-4.717581657551979668e-01,-7.917442151953764551e+00,9.095164765538285678e+00,4.013871075060721694e+01
2.623493753444344212e-01,-7.210408682513549938e-02,-4.705431455172632838e-01,-6.216181460204559528e+00,9.965288519555221214e+00,3.834810692595214476e+01
7.353842862831141414e-01,-6.001335462643419411e-02,-4.695550541978578685e-01,-4.598034462228580921e+00,1.050889273857285033e+01,3.670590249682851436e+01
7.394581035297580485e-01,-4.793918075107055782e-02,-4.687926529296646549e-01,-3.087341742148437707e+00,1.080410420823931616e+01,3.524375356751988164e+01
7.321073032849404472e-01,-3.586942877112068995e-02,-4.682530987367967690e-01,-1.698197147109662408e+00,1.091970259374533114e+01,3.397024304078793477e+01
7.452795590948121385e-01,-2.378748775032917331e-02,-4.679314173718077674e-01,-4.364071730241629865e-01,1.091189206480205165e+01,3.287881858097027532e+01
7.213841639829672303e-01,-1.167261195443336161e-02,-4.678198912608402260e-01,6.984227507584583883e-01,1.082406465840022136e+01,3.195432020973234799e+01
7.637583973627380951e-01,4.996448882096024818e-04,-4.679073889368071115e-01,1.710986941522634641e+00,1.068820613983360879e+01,3.117769621986985840e+01
6.856397297184317896e-01,1.275689409221155562e-02,-4.681786665663396074e-01,2.608708861353732367e+00,1.052695411107204038e+01,3.052906087302150340e+01
8.190439848502567566e-01,2.512927244331719656e-02,-4.686136752663752070e-01,3.400533386325562901e+00,1.035570873485777810e+01,2.998946840426419769e+01
5.632015557773026870e-01,3.764870018524296702e-02,-4.691869095069695628e-01,4.096050921178784776e+00,1.018449911021179766e+01,2.954179861484194447e+01
9.348211407198481204e-01,5.034804352429451263e-02,-4.698668328667862659e-01,4.704895740082085887e+00,1.001950126274372366e+01,2.917108111540538573e+01
2.315361872157421508e-01,6.326019356400780502e-02,-4.706154150239936218e-01,5.236356292348249397e+00,9.864208104604673011e+00,2.886449547014582606e+01
6.761232886562879019e-01,7.641707893464555479e-02,-4.713878103321154089e-01,5.699141473573892114e+00,9.720297960610579935e+00,2.861120445773282839e+01
8.321262313329966798e-01,8.984863383690330774e-02,-4.721322025779468023e-01,6.101257122277560896e+00,9.588261574265489529e+00,2.840211716727320734e+01
5.308302325500549035e-01,1.035817464082149919e-01,-4.727898324936183339e-01,6.449957567476353404e+00,9.467844756214677915e+00,2.822963719462450527e+01
9.463880876914562146e-01,1.176392144124079053e-01,-4.732952155432678665e-01,6.751746286350186033e+00,9.358354807040107914e+00,2.808742473997425293e+01
1.928031656352262313e-01,1.320387351948486832e-01,-4.735765476471328617e-01,7.012407138419177954e+00,9.258868562335143437e+00,2.797018549530694287e+01
5.913943988337946323e-01,1.467919542940532285e-01,-4.735562863013363377e-01,7.237053280810774147e+00,9.168370591167171568e+00,2.787349020814914624e+01
9.182588426748752308e-01,1.619035931476492107e-01,-4.731518858712195907e-01,7.430185011846414334e+00,9.085842466297188835e+00,2.779362408896276193e+01
2.852262539922411078e-01,1.773706696707029462e-01,-4.722766586203404060e-01,7.595750757291491517e+00,9.010318153644167438e+00,2.772746303964091652e+01
7.747145044980197071e-01,1.931818172016941670e-01,-4.708407292726792814e-01,7.737207496926759021e+00,8.940916200338099529e+00,2.767237290976349229e+01
6.632213758699485595e-01,2.093166997418376418e-01,-4.687520492801466321e-01,7.857578367267892716e+00,8.876856226122461280e+00,2.762612796280659921e+01
8.487633733446596773e-01,2.257455097641313524e-01,-4.659174433773716206e-01,7.959506153153349750e+00,8.817464952177008541e+00,2.758684506455582053e+01
4.877836157703633879e-01,2.424285288403805749e-01,-4.622436665261277500e-01,8.045302033055715896e+00,8.762175395163975367e+00,2.755293057210478480e+01
9.494328878341445899e-01,2.593157236261940946e-01,-4.576384651675780013e-01,8.116989369266541132e+00,8.710521726983959212e+00,2.752303738895378515e+01
1.824383014656325852e-01,2.763463470918344767e-01,-4.520116579099376364e-01,8.176342605038282585e+00,8.662131514148116551e+00,2.749603010437732920e+01
5.667873569710766279e-01,2.934485156518253368e-01,-4.452762701043703752e-01,8.224921495949265804e+00,8.616716504298999268e+00,2.747095653098932644e+01
9.330499060055083005e-01,3.105387450592079213e-01,-4.373497956342228821e-01,8.264100996784240039e+00,8.574062749261583960e+00,2.744702428831493890e+01
2.373775598527576025e-01,3.275214485508337603e-01,-4.281556872142926462e-01,8.295097172031974608e+00,8.534020593070307470e+00,2.742358135567221211e+01
6.879119249382106283e-01,3.442884312498920019e-01,-4.176252156867181764e-01,8.318989514135807894e+00,8.496494873804303793e+00,2.740009974179283603e+01
8.158186121708618233e-01,3.607184892486628436e-01,-4.056998734753374247e-01,8.336740050102656951e+00,8.461435564641789142e+00,2.737616159930008664e+01
5.709826959845889505e-01,3.766772845483901122e-01,-3.923344988430593760e-01,8.349209601556569993e+00,8.428828994794441698e+00,2.735144725697787393e+01
9.308535361088857707e-01,3.920177871777278389e-01,-3.775012775077773441e-01,8.357171540880356631e+00,8.398689732738059632e+00,2.732572475836643733e+01
2.445878756053824488e-01,4.065816906074650183e-01,-3.611946609243168460e-01,8.361323360066126753e+00,8.371053174011681364e+00,2.729884058721203033e+01
7.021056575064679173e-01,4.202022858459046883e-01,-3.434370224285038242e-01,8.362296341460682569e+00,8.345968848044307720e+00,2.727071133327327956e+01
7.947825521747374777e-01,4.327092761853735259e-01,-3.242845131838763550e-01,8.360663592119045973e+00,8.323494439060240779e+00,2.724131610965433836e+01
6.197923383467230929e-01,4.439357993215775622e-01,-3.038321301337530422e-01,8.356946676813166164e+00,8.303690502469040169e+00,2.721068957816842016e+01
8.954692235590120397e-01,4.537274544928968645e-01,-2.822166130613474877e-01,8.351621059378754097e+00,8.286615848511344140e+00,2.717891547461760382e+01
3.556955542270021642e-01,4.619524298442637122e-01,-2.596157001257498598e-01,8.345120538292013279e+00,8.272323558163366286e+00,2.714612055322364270e+01
8.708696623345620891e-01,4.685111207448038884e-01,-2.362427465439111141e-01,8.337840840279149290e+00,8.260857591666921351e+00,2.711246889031542651e+01
4.273316355274219824e-01,4.733432989821559356e-01,-2.123367828548996250e-01,8.330142515417925608e+00,8.252249947083715398e+00,2.707815650304602073e+01
9.299333734585460975e-01,4.764312449976838004e-01,-1.881494106907183883e-01,8.322353258584504587e+00,8.246518324678257628e+00,2.704340625043035828e+01
2.475977186689064524e-01,4.777982584313761882e-01,-1.639308882858852567e-01,8.314769765193879891e+00,8.243664252520199298e+00,2.700846299224501124e+01
7.079137358396661028e-01,4.775031826369507404e-01,-1.399178655569339458e-01,8.307659213926511299e+00,8.243671629326517092e+00,2.697358898705448382e+01
7.857331381069354581e-01,4.756324562211167728e-01,-1.163244856728315874e-01,8.301260455466511701e+00,8.246505642122976099e+00,2.693905951444932967e+01
6.397549803927391476e-01,4.722914341362569601e-01,-9.333744220664361158e-02,8.295784974132157430e+00,8.252112018684798045e+00,2.690515870902633466e+01
8.757804727306153225e-01,4.675963843264118180e-01,-7.111459379139666026e-02,8.291417678587421847e+00,8.260416577805138161e+00,2.687217559515120868e+01
4.133983379945500025e-01,4.616679719703165596e-01,-4.978619505470103374e-02,8.288317568509192768e+00,8.271325044114142599e+00,2.684040031248562741e+01
9.215005781239963278e-01,4.546264873265392636e-01,-2.945770141384713992e-02,8.286618316069688461e+00,8.284723098297632760e+00,2.681012052293144876e+01
2.748815980363200628e-01,4.465886973346580024e-01,-1.021327463067776657e-02,8.286428794292483246e+00,8.300476638000573004e+00,2.678161799028405454e+01
7.574224793698122182e-01,4.376660206186065438e-01,7.880616007236947163e-03,8.287833578663292400e+00,8.318432229298149849e+00,2.675516532467797859e+01
6.981879350373746407e-01,4.279636866246300242e-01,2.477185138768165859e-02,8.290893443726778500e+00,8.338417733225350403e+00,2.673102288498693824e+01
8.007418611413611442e-01,4.175805735547196140e-01,4.041974735478181396e-02,8.295645872676635335e+00,8.360243096324108336e+00,2.670943583379886732e+01
6.063064652374750008e-01,4.066094859942144257e-01,5.479261473733152560e-02,8.302105595041382458e+00,8.383701298348574582e+00,2.669063134147739547e+01
9.070559547051112448e-01,3.951376984808389614e-01,6.786577704593232951e-02,8.310265165372101137e+00,8.408569454024013012e+00,2.667481593816194874e+01
3.203607090086196263e-01,3.832476471276408669e-01,7.961999811606722266e-02,8.320095594237292502e+00,8.434610068951764461e+00,2.666217301533504624e+01
8.273729555020338244e-01,3.710176925509729440e-01,9.004026356806334175e-02,8.331547041708740053e+00,8.461572452271873601e+00,2.665286048175401135e+01
5.427424024222807786e-01,3.585229084043836667e-01,9.911486259365316631e-02,8.344549582765052875e+00,8.489194290429267653e+00,2.664700858203493183e+01
9.430577307336528436e-01,3.458358694153200741e-01,1.068347256464655531e-01,8.359014053531474531e+00,8.517203387247626267e+00,2.664471788989419210e+01
2.040594195011546930e-01,3.330274236005176247e-01,1.131929834573765781e-01,8.374832986903090415e+00,8.545319575423892644e+00,2.664605749187860084e+01
6.171928566932245452e-01,3.201674420081060957e-01,1.181847234772061134e-01,8.391881645755169927e+00,8.573256803463507936e+00,2.665106338120908447e+01
8.978101704923090454e-01,3.073255415091558085e-01,1.218069297011320495e-01,8.410019161526003373e+00,8.600725399954058048e+00,2.665973708496554906e+01
3.486388593609440201e-01,2.945717760063880086e-01,1.240586004960357730e-01,8.429089785368809373e+00,8.627434513923741832e+00,2.667204455107588856e+01
8.629412593968869283e-01,2.819772887083731305e-01,1.249410464989267194e-01,8.448924258224302264e+00,8.653094725884015403e+00,2.668791532425122526e+01
4.494398404641262168e-01,2.696149130269678840e-01,1.244583764909815843e-01,8.469341304990273045e+00,8.677420819082957593e+00,2.670724204193578899e+01
9.402859470172865164e-01,2.575597026191661088e-01,1.226181830152354574e-01,8.490149256399542210e+00,8.700134694608008701e+00,2.672988028231577928e+01
2.133634824645464223e-01,2.458893602726117400e-01,1.194324399378346863e-01,8.511147800220388859e+00,8.720968407428278724e+00,2.675564879626643844e+01
6.377901258975610110e-01,2.346845248612621226e-01,1.149186211669060709e-01,8.532129860941177313e+00,8.739667293457580755e+00,2.678433015363675906e+01
8.778527485795102336e-01,2.240288615739219058e-01,1.091010400161276650e-01,8.552883604192818012e+00,8.755993150495021027e+00,2.681567183133127230e+01
4.074637414854558326e-01,2.140088869944620220e-01,1.020123910677451506e-01,8.573194558823038491e+00,8.769727428747975395e+00,2.684938776614260192e+01
9.174607552684918010e-01,2.047134496854568775e-01,9.369544873021366793e-02,8.592847845815532182e+00,8.780674379886709957e+00,2.688516038916461071e+01
2.877607676805094550e-01,1.962327824070096149e-01,8.420483753327122345e-02,8.611630499222650670e+00,8.788664107571809936e+00,2.692264315088576154e+01
7.788271314048467175e-01,1.886570498874507174e-01,7.360873982947647998e-02,8.629333860057567307e+00,8.793555457499877548e+00,2.696146353681352537e+01
6.545706370116685102e-01,1.820743427701627670e-01,6.199035167208263863e-02,8.645756019801797976e+00,8.795238681591673213e+00,2.700122656288368717e+01
8.592100890604665864e-01,1.765681199654803302e-01,4.944884781348500569e-02,8.660704285980784789e+00,8.793637809339420741e+00,2.704151872822122726e+01
4.596788252852523349e-01,1.722141799919763572e-01,3.609958844908903869e-02,8.673997638316649272e+00,8.788712659831293905e+00,2.708191239038665188e+01
9.438219709045665429e-01,1.690773409423071416e-01,2.207331354816626304e-02,8.685469140468113025e+00,8.780460430808521011e+00,2.712197051548724147e+01
2.014838209410671210e-01,1.672081119454903175e-01,7.514144336603979443e-03,8.694968269502153291e+00,8.768916806422001997e+00,2.716125174294808531e+01
6.113747451922094678e-01,1.666397169922132770e-01,-7.423651532487663199e-03,8.702363123194137629e+00,8.754156533169448196e+00,2.719931569286109507e+01
9.028635313068075208e-01,1.673858568490586007e-01,-2.257998642063535621e-02,8.707542464191668330e+00,8.736293423715412843e+00,2.723572843322171977e+01
3.332637055434338746e-01,1.694395406311481611e-01,-3.779402752440873259e-02,8.710417560144042781e+00,8.715479760697220968e+00,2.727006801557410043e+01
8.443562308213944378e-01,1.727731860358553417e-01,-5.290952237622120052e-02,8.710923780199360422e+00,8.691905086838790595e+00,2.730192998112530844e+01
4.993913879190335359e-01,1.773400017878918600e-01,-6.777981315812452168e-02,8.709021910863302907e+00,8.665794383247000354e+00,2.733093273569049586e+01
9.499985924470727428e-01,1.830764754919465553e-01,-8.227202974601664776e-02,8.704699158101671941e+00,8.637405654061659277e+00,2.735672269121697298e+01
1.805048138234826294e-01,1.899056424451757985e-01,-9.627009836055026859e-02,8.697969807697671030e+00,8.607026952002938103e+00,2.737897907429314870e+01
5.621067388381235652e-01,1.977407403479108372e-01,-1.096764047743295500e-01,8.688875522128197915e+00,8.574972895100374970e+00,2.739741830800736722e+01
9.353424613653937847e-01,2.064888640704849454e-01,-1.224121484408873806e-01,8.677485259425415265e+00,8.541580739285745238e+00,2.741179788264431494e+01
2.298123770628183460e-01,2.160543073090737121e-01,-1.344165764868275048e-01,8.663894807411448795e+00,8.507206083922055129e+00,2.742191964268763371e+01
6.725948639639103277e-01,2.263413818751890405e-01,-1.456453714427198010e-01,8.648225935062509251e+00,8.472218297142685373e+00,2.742763243197786949e+01
8.368018491464612740e-01,2.372566109502265430e-01,-1.560684871808265817e-01,8.630625171270526863e+00,8.436995754632834021e+00,2.742883405506562511e+01
5.189451547637924378e-01,2.487102754046383035e-01,-1.656677020560720637e-01,8.611262229606758467e+00,8.401920988899737708e+00,2.742547253011539254e+01
9.486361082217086294e-01,2.606173705147032948e-01,-1.744341009007376597e-01,8.590328105536055858e+00,8.367375846023628938e+00,2.741754662641574214e+01
1.851574411187814906e-01,2.728980284447370952e-01,-1.823656427114306866e-01,8.568032879584812633e+00,8.333736743416043424e+00,2.740510569688603582e+01
5.733218198450804604e-01,2.854775101567729179e-01,-1.894649081419593206e-01,8.544603265967936068e+00,8.301370115471463862e+00,2.738824883222401141e+01
9.295708607915010857e-01,2.982858414700040872e-01,-1.957370786973236798e-01,8.520279950918288492e+00,8.270628124578133011e+00,2.736712337787525939e+01
2.487817271236253958e-01,3.112571647806622877e-01,-2.011881647358495506e-01,8.495314768284272233e+00,8.241844703281294926e+00,2.734192286730076660e+01
7.101796416174431803e-01,3.243288554923045575e-01,-2.058234811242322659e-01,8.469967761783975035e+00,8.215331980089381148e+00,2.731288443468676519e+01
7.821331693483399849e-01,3.374404365970820052e-01,-2.096463583985498091e-01,8.444504183614515824e+00,8.191377127156718174e+00,2.728028577705076785e+01
6.475233240631514953e-01,3.505323046634006845e-01,-2.126570795633065669e-01,8.419191477968736237e+00,8.170239653552167525e+00,2.724444173957521542e+01
8.673001016579617861e-01,3.635442658227727164e-01,-2.148520398407995635e-01,8.394296295527079010e+00,8.152149153689418171e+00,2.720570059902222937e+01
4.373444142237935539e-01,3.764138670903655060e-01,-2.162231504001149995e-01,8.370081581343313815e+00,8.137303507344194387e+00,2.716444011846029838e+01
9.350822547699536580e-01,3.890745054913516965e-01,-2.167575283046428714e-01,8.346803773943401339e+00,8.125867516016601400e+00,2.712106344258718238e+01
2.306730400203139131e-01,4.014532999643501410e-01,-2.164375655237197327e-01,8.324710148150721523e+00,8.117971950601136299e+00,2.707599489706589679e+01
